transaction_id,customer_id,amount,payment_method,transaction_date,status,failure_reason,checkout_time_seconds,previous_transactions,previous_successes,previous_failures,customer_lifetime_value,previous_success_rate
TXN008311,C0348,8727.73,UPI,2026-07-17 19:08:48.172817,Success,,373,2,2,0,103060.67,1.0
TXN008312,C0273,19382.52,Credit Card,2026-07-17 19:43:04.698469,Success,,693,26,17,9,105916.64,0.6538461538461539
TXN008313,C0963,6635.16,UPI,2026-07-17 20:17:21.224122,Success,,275,3,1,2,56312.21,0.3333333333333333
TXN008314,C0720,8281.94,UPI,2026-07-17 20:51:37.749774,Failed,Network Error,850,22,18,4,146002.58,0.8181818181818182
TXN008315,C1774,2786.85,Net Banking,2026-07-17 21:25:54.275427,Success,,395,4,2,2,43542.84,0.5
TXN008316,C1438,23383.41,Credit Card,2026-07-17 22:00:10.801080,Failed,Technical Error,897,30,11,19,31835.11,0.36666666666666664
TXN008317,C0500,7345.98,Debit Card,2026-07-17 22:34:27.326732,Abandoned,Checkout Abandoned,158,6,6,0,108321.75,1.0
TXN008318,C1117,13063.5,UPI,2026-07-17 23:08:43.852385,Success,,212,16,4,12,107894.28,0.25
TXN008319,C0685,9844.19,UPI,2026-07-17 23:43:00.378037,Success,,383,26,26,0,137936.77,1.0
TXN008320,C0079,24002.21,Debit Card,2026-07-18 00:17:16.903690,Failed,Card Declined,34,15,3,12,102059.46,0.2
TXN008321,C0622,8442.72,UPI,2026-07-18 00:51:33.429342,Success,,799,25,4,21,107681.24,0.16
TXN008322,C1241,19485.79,UPI,2026-07-18 01:25:49.954995,Abandoned,Checkout Abandoned,462,4,3,1,64655.81,0.75
TXN008323,C0947,21399.86,UPI,2026-07-18 02:00:06.480648,Success,,466,21,0,21,63109.08,0.0
TXN008324,C0358,10946.6,Debit Card,2026-07-18 02:34:23.006300,Success,,20,20,11,9,148962.41,0.55
TXN008325,C0618,9516.48,Wallet,2026-07-18 03:08:39.531953,Success,,270,12,8,4,22833.46,0.6666666666666666
TXN008326,C0507,18718.87,Net Banking,2026-07-18 03:42:56.057605,Success,,527,15,7,8,149477.56,0.4666666666666667
TXN008327,C1583,22831.11,Wallet,2026-07-18 04:17:12.583258,Success,,234,8,1,7,132964.13,0.125
TXN008328,C1205,18897.8,Net Banking,2026-07-18 04:51:29.108910,Failed,Bank Timeout,281,3,2,1,66975.11,0.6666666666666666
TXN008329,C0576,5755.45,Net Banking,2026-07-18 05:25:45.634563,Success,,769,12,9,3,126511.12,0.75
TXN008330,C1270,22218.86,Credit Card,2026-07-18 06:00:02.160216,Failed,Insufficient Balance,55,16,3,13,104822.55,0.1875
TXN008331,C0244,9750.78,Credit Card,2026-07-18 06:34:18.685868,Success,,417,10,5,5,18814.18,0.5
TXN008332,C0506,14448.11,UPI,2026-07-18 07:08:35.211521,Success,,23,15,9,6,37169.29,0.6
TXN008333,C0422,20802.75,Net Banking,2026-07-18 07:42:51.737173,Failed,Network Error,545,15,2,13,2760.72,0.13333333333333333
TXN008334,C1344,4791.03,UPI,2026-07-18 08:17:08.262826,Abandoned,Checkout Abandoned,374,16,16,0,36545.69,1.0
TXN008335,C1111,19634.3,UPI,2026-07-18 08:51:24.788478,Failed,Technical Error,263,25,24,1,133716.78,0.96
TXN008336,C0217,14944.45,Wallet,2026-07-18 09:25:41.314131,Failed,Bank Timeout,853,5,4,1,56178.75,0.8
TXN008337,C1514,22344.21,UPI,2026-07-18 09:59:57.839783,Success,,416,3,0,3,15018.19,0.0
TXN008338,C1543,4382.06,Wallet,2026-07-18 10:34:14.365436,Failed,Bank Timeout,783,6,0,6,138053.68,0.0
TXN008339,C1302,10574.99,Debit Card,2026-07-18 11:08:30.891089,Success,,768,29,27,2,30536.72,0.9310344827586207
TXN008340,C1873,20837.79,UPI,2026-07-18 11:42:47.416741,Success,,498,27,13,14,51710.43,0.48148148148148145
TXN008341,C1746,578.87,Debit Card,2026-07-18 12:17:03.942394,Success,,798,8,3,5,22506.05,0.375
TXN008342,C1009,2893.81,Net Banking,2026-07-18 12:51:20.468046,Failed,Insufficient Balance,121,24,19,5,122633.61,0.7916666666666666
TXN008343,C1193,24765.07,UPI,2026-07-18 13:25:36.993699,Success,,210,11,6,5,102014.22,0.5454545454545454
TXN008344,C0330,7081.82,Debit Card,2026-07-18 13:59:53.519351,Success,,311,14,0,14,137388.41,0.0
TXN008345,C0650,24391.03,Net Banking,2026-07-18 14:34:10.045004,Success,,114,13,10,3,144426.22,0.7692307692307693
TXN008346,C1465,4645.04,UPI,2026-07-18 15:08:26.570657,Success,,237,18,1,17,122693.14,0.05555555555555555
TXN008347,C0391,9091.25,UPI,2026-07-18 15:42:43.096309,Failed,Card Declined,434,6,5,1,72208.27,0.8333333333333334
TXN008348,C1520,18846.45,UPI,2026-07-18 16:16:59.621962,Success,,497,16,15,1,116295.39,0.9375
TXN008349,C0381,16478.68,UPI,2026-07-18 16:51:16.147614,Success,,708,19,7,12,84489.4,0.3684210526315789
TXN008350,C1330,14569.95,UPI,2026-07-18 17:25:32.673267,Success,,462,8,6,2,124160.58,0.75
TXN008351,C0742,13294.49,Debit Card,2026-07-18 17:59:49.198919,Success,,889,13,7,6,62988.18,0.5384615384615384
TXN008352,C0820,21101.67,UPI,2026-07-18 18:34:05.724572,Success,,691,25,25,0,21169.12,1.0
TXN008353,C0673,5950.22,Net Banking,2026-07-18 19:08:22.250225,Success,,196,3,2,1,86146.4,0.6666666666666666
TXN008354,C0513,11117.53,UPI,2026-07-18 19:42:38.775877,Success,,562,1,0,1,116527.43,0.0
TXN008355,C1772,3970.76,Credit Card,2026-07-18 20:16:55.301530,Success,,332,18,10,8,17577.87,0.5555555555555556
TXN008356,C0949,14938.95,Credit Card,2026-07-18 20:51:11.827182,Failed,Insufficient Balance,348,20,17,3,80297.78,0.85
TXN008357,C1212,6338.56,Net Banking,2026-07-18 21:25:28.352835,Abandoned,Checkout Abandoned,92,20,15,5,70846.66,0.75
TXN008358,C0930,8412.67,Credit Card,2026-07-18 21:59:44.878487,Success,,842,3,2,1,130425.36,0.6666666666666666
TXN008359,C1540,11834.14,UPI,2026-07-18 22:34:01.404140,Success,,351,9,2,7,40714.13,0.2222222222222222
TXN008360,C0913,766.59,Net Banking,2026-07-18 23:08:17.929792,Failed,Insufficient Balance,156,17,5,12,23058.22,0.29411764705882354
TXN008361,C0644,2389.25,UPI,2026-07-18 23:42:34.455445,Success,,344,12,10,2,57940.37,0.8333333333333334
TXN008362,C0427,17179.64,UPI,2026-07-19 00:16:50.981098,Success,,668,20,16,4,112605.42,0.8
TXN008363,C0502,10781.35,UPI,2026-07-19 00:51:07.506750,Success,,802,13,0,13,111010.26,0.0
TXN008364,C0730,21633.28,Debit Card,2026-07-19 01:25:24.032403,Abandoned,Checkout Abandoned,688,6,2,4,136155.48,0.3333333333333333
TXN008365,C1284,17397.33,UPI,2026-07-19 01:59:40.558055,Success,,777,22,1,21,146142.08,0.045454545454545456
TXN008366,C1537,301.71,Credit Card,2026-07-19 02:33:57.083708,Success,,232,30,14,16,143119.99,0.4666666666666667
TXN008367,C0071,15456.14,Credit Card,2026-07-19 03:08:13.609360,Success,,615,30,20,10,60604.44,0.6666666666666666
TXN008368,C0478,2433.75,Wallet,2026-07-19 03:42:30.135013,Success,,385,5,0,5,103185.69,0.0
TXN008369,C1202,19545.24,UPI,2026-07-19 04:16:46.660666,Success,,682,29,16,13,69222.6,0.5517241379310345
TXN008370,C0457,24788.54,UPI,2026-07-19 04:51:03.186318,Success,,257,15,6,9,34517.27,0.4
TXN008371,C0189,13326.85,UPI,2026-07-19 05:25:19.711971,Failed,Card Declined,473,0,0,0,112501.78,0.0
TXN008372,C0291,17101.21,UPI,2026-07-19 05:59:36.237623,Success,,433,26,6,20,69663.93,0.23076923076923078
TXN008373,C1544,6009.12,Debit Card,2026-07-19 06:33:52.763276,Success,,277,14,4,10,74395.6,0.2857142857142857
TXN008374,C1789,10996.18,Credit Card,2026-07-19 07:08:09.288928,Success,,869,17,8,9,118468.71,0.47058823529411764
TXN008375,C0920,21416.77,Debit Card,2026-07-19 07:42:25.814581,Success,,679,14,5,9,58836.98,0.35714285714285715
TXN008376,C0292,4268.83,Net Banking,2026-07-19 08:16:42.340234,Abandoned,Checkout Abandoned,591,21,0,21,129071.43,0.0
TXN008377,C1970,6711.84,Wallet,2026-07-19 08:50:58.865886,Success,,691,21,9,12,129382.31,0.42857142857142855
TXN008378,C0756,11191.3,UPI,2026-07-19 09:25:15.391539,Success,,407,24,14,10,3894.59,0.5833333333333334
TXN008379,C1659,17835.0,Wallet,2026-07-19 09:59:31.917191,Success,,270,2,2,0,108100.59,1.0
TXN008380,C1835,9459.51,UPI,2026-07-19 10:33:48.442844,Success,,429,25,19,6,61341.18,0.76
TXN008381,C1307,23200.53,Debit Card,2026-07-19 11:08:04.968496,Abandoned,Checkout Abandoned,452,22,18,4,119698.54,0.8181818181818182
TXN008382,C1568,2451.98,Credit Card,2026-07-19 11:42:21.494149,Success,,450,27,5,22,72919.72,0.18518518518518517
TXN008383,C1870,9333.02,Net Banking,2026-07-19 12:16:38.019801,Success,,736,5,3,2,119389.83,0.6
TXN008384,C0377,17752.96,Credit Card,2026-07-19 12:50:54.545454,Success,,837,7,2,5,89453.06,0.2857142857142857
TXN008385,C1682,5727.07,Debit Card,2026-07-19 13:25:11.071107,Failed,Card Declined,489,13,9,4,132993.86,0.6923076923076923
TXN008386,C1180,16444.69,Wallet,2026-07-19 13:59:27.596759,Success,,599,28,12,16,89140.18,0.42857142857142855
TXN008387,C0508,4189.0,Debit Card,2026-07-19 14:33:44.122412,Success,,456,12,7,5,146602.88,0.5833333333333334
TXN008388,C1437,1493.91,Debit Card,2026-07-19 15:08:00.648064,Success,,714,20,14,6,130651.32,0.7
TXN008389,C0528,3113.29,UPI,2026-07-19 15:42:17.173717,Abandoned,Checkout Abandoned,890,23,8,15,45933.43,0.34782608695652173
TXN008390,C1379,23256.62,UPI,2026-07-19 16:16:33.699369,Success,,317,11,0,11,65255.05,0.0
TXN008391,C0559,13838.6,Wallet,2026-07-19 16:50:50.225022,Success,,658,26,11,15,6191.24,0.4230769230769231
TXN008392,C1787,19929.01,Debit Card,2026-07-19 17:25:06.750675,Success,,153,19,4,15,113453.78,0.21052631578947367
TXN008393,C1211,8383.1,Credit Card,2026-07-19 17:59:23.276327,Success,,556,10,1,9,66164.11,0.1
TXN008394,C1055,14857.2,UPI,2026-07-19 18:33:39.801980,Success,,339,7,3,4,106939.63,0.42857142857142855
TXN008395,C0260,12424.31,UPI,2026-07-19 19:07:56.327632,Success,,890,3,3,0,124052.56,1.0
TXN008396,C0421,23648.88,UPI,2026-07-19 19:42:12.853285,Success,,793,21,5,16,107827.91,0.23809523809523808
TXN008397,C1553,18714.61,Credit Card,2026-07-19 20:16:29.378937,Success,,170,20,13,7,124274.17,0.65
TXN008398,C1575,18290.51,UPI,2026-07-19 20:50:45.904590,Success,,316,23,14,9,116647.63,0.6086956521739131
TXN008399,C0304,1254.2,UPI,2026-07-19 21:25:02.430243,Success,,326,26,1,25,48305.52,0.038461538461538464
TXN008400,C0942,13786.77,Credit Card,2026-07-19 21:59:18.955895,Success,,600,11,3,8,43158.19,0.2727272727272727
TXN008401,C1968,11728.09,Credit Card,2026-07-19 22:33:35.481548,Failed,Card Declined,836,13,9,4,58535.57,0.6923076923076923
TXN008402,C1063,23203.27,UPI,2026-07-19 23:07:52.007200,Success,,136,20,0,20,113841.17,0.0
TXN008403,C1513,6507.82,Credit Card,2026-07-19 23:42:08.532853,Success,,880,24,22,2,122498.42,0.9166666666666666
TXN008404,C1668,6818.85,Net Banking,2026-07-20 00:16:25.058505,Failed,Bank Timeout,465,24,14,10,134370.27,0.5833333333333334
TXN008405,C0542,10342.52,Credit Card,2026-07-20 00:50:41.584158,Success,,13,9,0,9,105211.55,0.0
TXN008406,C1694,6159.91,Net Banking,2026-07-20 01:24:58.109810,Success,,501,6,4,2,39508.79,0.6666666666666666
TXN008407,C1302,3316.68,Wallet,2026-07-20 01:59:14.635463,Success,,395,29,27,2,30536.72,0.9310344827586207
TXN008408,C1227,21449.63,UPI,2026-07-20 02:33:31.161116,Success,,848,16,13,3,1465.67,0.8125
TXN008409,C1090,14001.09,UPI,2026-07-20 03:07:47.686768,Success,,514,18,5,13,10519.11,0.2777777777777778
TXN008410,C0108,21547.93,Credit Card,2026-07-20 03:42:04.212421,Success,,195,0,0,0,99991.99,0.0
TXN008411,C0268,20795.26,Credit Card,2026-07-20 04:16:20.738073,Success,,879,20,18,2,120955.2,0.9
TXN008412,C0222,7122.85,UPI,2026-07-20 04:50:37.263726,Failed,Bank Timeout,71,20,4,16,34496.23,0.2
TXN008413,C1828,13738.66,UPI,2026-07-20 05:24:53.789378,Success,,875,9,8,1,2615.28,0.8888888888888888
TXN008414,C1554,2172.12,Credit Card,2026-07-20 05:59:10.315031,Success,,290,11,9,2,105274.82,0.8181818181818182
TXN008415,C1114,22889.77,UPI,2026-07-20 06:33:26.840684,Abandoned,Checkout Abandoned,848,0,0,0,79314.46,0.0
TXN008416,C0693,10166.14,Wallet,2026-07-20 07:07:43.366336,Success,,290,12,10,2,81328.26,0.8333333333333334
TXN008417,C0255,9902.54,UPI,2026-07-20 07:41:59.891989,Failed,Network Error,644,17,0,17,90928.68,0.0
TXN008418,C1479,7638.61,Net Banking,2026-07-20 08:16:16.417641,Success,,843,11,0,11,116191.89,0.0
TXN008419,C0253,11570.53,UPI,2026-07-20 08:50:32.943294,Success,,803,18,14,4,147482.12,0.7777777777777778
TXN008420,C0257,6368.81,UPI,2026-07-20 09:24:49.468946,Abandoned,Checkout Abandoned,749,22,1,21,94469.14,0.045454545454545456
TXN008421,C0383,9433.82,UPI,2026-07-20 09:59:05.994599,Success,,879,26,1,25,33924.52,0.038461538461538464
TXN008422,C0442,20018.68,Wallet,2026-07-20 10:33:22.520252,Success,,371,8,4,4,112789.71,0.5
TXN008423,C1882,20872.96,UPI,2026-07-20 11:07:39.045904,Success,,192,1,0,1,64364.32,0.0
TXN008424,C0599,7674.14,Credit Card,2026-07-20 11:41:55.571557,Success,,140,28,18,10,28564.43,0.6428571428571429
TXN008425,C1114,11778.46,Net Banking,2026-07-20 12:16:12.097209,Success,,678,0,0,0,79314.46,0.0
TXN008426,C1773,21858.11,Debit Card,2026-07-20 12:50:28.622862,Success,,195,7,5,2,140746.7,0.7142857142857143
TXN008427,C0390,1411.57,UPI,2026-07-20 13:24:45.148514,Success,,404,30,0,30,147389.34,0.0
TXN008428,C0582,22239.71,Wallet,2026-07-20 13:59:01.674167,Success,,756,20,14,6,95016.94,0.7
TXN008429,C1068,5557.69,Net Banking,2026-07-20 14:33:18.199819,Success,,670,8,3,5,16889.4,0.375
TXN008430,C1736,16995.63,UPI,2026-07-20 15:07:34.725472,Success,,52,6,6,0,112653.76,1.0
TXN008431,C1688,14605.54,Credit Card,2026-07-20 15:41:51.251125,Success,,13,21,9,12,80258.07,0.42857142857142855
TXN008432,C0598,13868.22,Wallet,2026-07-20 16:16:07.776777,Success,,334,30,21,9,36774.77,0.7
TXN008433,C0019,21498.07,Wallet,2026-07-20 16:50:24.302430,Success,,207,12,11,1,141115.79,0.9166666666666666
TXN008434,C1125,2629.15,UPI,2026-07-20 17:24:40.828082,Failed,Network Error,799,27,25,2,36973.42,0.9259259259259259
TXN008435,C1938,8741.0,Net Banking,2026-07-20 17:58:57.353735,Success,,887,8,5,3,118632.63,0.625
TXN008436,C0607,13502.49,UPI,2026-07-20 18:33:13.879387,Success,,368,24,0,24,17376.13,0.0
TXN008437,C1790,20301.09,UPI,2026-07-20 19:07:30.405040,Failed,Insufficient Balance,15,0,0,0,64381.33,0.0
TXN008438,C1381,5489.43,UPI,2026-07-20 19:41:46.930693,Success,,671,23,9,14,68386.94,0.391304347826087
TXN008439,C1566,20092.95,UPI,2026-07-20 20:16:03.456345,Success,,793,21,20,1,53661.59,0.9523809523809523
TXN008440,C1785,10051.0,Debit Card,2026-07-20 20:50:19.981998,Success,,173,14,14,0,54463.71,1.0
TXN008441,C1962,4803.96,Credit Card,2026-07-20 21:24:36.507650,Success,,699,2,0,2,13503.81,0.0
TXN008442,C0033,18998.76,UPI,2026-07-20 21:58:53.033303,Success,,579,15,14,1,126788.85,0.9333333333333333
TXN008443,C1994,2363.38,UPI,2026-07-20 22:33:09.558955,Abandoned,Checkout Abandoned,720,18,9,9,111065.31,0.5
TXN008444,C1253,12917.71,UPI,2026-07-20 23:07:26.084608,Success,,608,27,4,23,66523.76,0.14814814814814814
TXN008445,C1548,1690.51,Wallet,2026-07-20 23:41:42.610261,Success,,388,20,10,10,24100.17,0.5
TXN008446,C1654,8974.8,Net Banking,2026-07-21 00:15:59.135913,Failed,Insufficient Balance,188,1,1,0,43207.27,1.0
TXN008447,C0862,15066.81,UPI,2026-07-21 00:50:15.661566,Success,,599,9,8,1,72816.98,0.8888888888888888
TXN008448,C0155,13947.28,Net Banking,2026-07-21 01:24:32.187218,Success,,56,12,7,5,122285.19,0.5833333333333334
TXN008449,C1447,10175.92,UPI,2026-07-21 01:58:48.712871,Success,,446,30,30,0,101106.6,1.0
TXN008450,C0905,10783.3,Debit Card,2026-07-21 02:33:05.238523,Success,,655,2,2,0,26176.08,1.0
TXN008451,C1270,5746.56,Wallet,2026-07-21 03:07:21.764176,Failed,Network Error,674,16,3,13,104822.55,0.1875
TXN008452,C0405,11451.48,UPI,2026-07-21 03:41:38.289828,Success,,396,26,24,2,70915.59,0.9230769230769231
TXN008453,C0844,23836.05,Debit Card,2026-07-21 04:15:54.815481,Failed,Technical Error,790,19,1,18,86823.88,0.05263157894736842
TXN008454,C1783,21276.28,UPI,2026-07-21 04:50:11.341134,Success,,636,27,27,0,2172.43,1.0
TXN008455,C1565,3716.3,UPI,2026-07-21 05:24:27.866786,Failed,Insufficient Balance,62,6,2,4,91680.72,0.3333333333333333
TXN008456,C1185,841.54,Credit Card,2026-07-21 05:58:44.392439,Success,,763,26,7,19,138075.65,0.2692307692307692
TXN008457,C0747,23344.76,Wallet,2026-07-21 06:33:00.918091,Failed,Technical Error,844,19,14,5,102639.28,0.7368421052631579
TXN008458,C1726,13216.07,Credit Card,2026-07-21 07:07:17.443744,Success,,296,0,0,0,15340.13,0.0
TXN008459,C1141,13492.16,Wallet,2026-07-21 07:41:33.969396,Failed,Technical Error,392,22,0,22,130792.7,0.0
TXN008460,C0271,19539.88,Net Banking,2026-07-21 08:15:50.495049,Success,,588,4,4,0,86894.58,1.0
TXN008461,C0770,7935.76,UPI,2026-07-21 08:50:07.020702,Success,,346,10,5,5,85343.85,0.5
TXN008462,C1716,12099.5,UPI,2026-07-21 09:24:23.546354,Success,,192,4,0,4,102873.66,0.0
TXN008463,C1511,24219.71,Credit Card,2026-07-21 09:58:40.072007,Success,,240,8,1,7,147155.7,0.125
TXN008464,C1909,16836.5,Credit Card,2026-07-21 10:32:56.597659,Success,,459,27,25,2,113507.23,0.9259259259259259
TXN008465,C0172,3928.25,UPI,2026-07-21 11:07:13.123312,Success,,398,10,10,0,34303.1,1.0
TXN008466,C1974,3417.35,Wallet,2026-07-21 11:41:29.648964,Success,,402,1,0,1,64691.83,0.0
TXN008467,C0274,5186.19,Debit Card,2026-07-21 12:15:46.174617,Failed,Card Declined,294,0,0,0,4757.25,0.0
TXN008468,C0259,19191.12,UPI,2026-07-21 12:50:02.700270,Success,,172,8,1,7,90305.84,0.125
TXN008469,C1159,7454.89,Credit Card,2026-07-21 13:24:19.225922,Success,,113,29,9,20,117731.87,0.3103448275862069
TXN008470,C1707,632.58,UPI,2026-07-21 13:58:35.751575,Success,,172,23,11,12,122596.71,0.4782608695652174
TXN008471,C1746,23609.94,Credit Card,2026-07-21 14:32:52.277227,Success,,315,8,3,5,22506.05,0.375
TXN008472,C1772,4325.86,Wallet,2026-07-21 15:07:08.802880,Abandoned,Checkout Abandoned,807,18,10,8,17577.87,0.5555555555555556
TXN008473,C0422,338.0,Net Banking,2026-07-21 15:41:25.328532,Success,,280,15,2,13,2760.72,0.13333333333333333
TXN008474,C1445,6004.58,UPI,2026-07-21 16:15:41.854185,Success,,550,7,7,0,136177.23,1.0
TXN008475,C1210,5952.22,Credit Card,2026-07-21 16:49:58.379837,Success,,418,19,7,12,139784.83,0.3684210526315789
TXN008476,C1953,10607.93,Debit Card,2026-07-21 17:24:14.905490,Success,,84,28,6,22,58280.51,0.21428571428571427
TXN008477,C0364,23017.71,UPI,2026-07-21 17:58:31.431143,Success,,494,3,0,3,94187.19,0.0
TXN008478,C1979,21991.7,UPI,2026-07-21 18:32:47.956795,Success,,322,15,14,1,11354.77,0.9333333333333333
TXN008479,C1631,11476.67,Credit Card,2026-07-21 19:07:04.482448,Success,,121,28,26,2,111967.13,0.9285714285714286
TXN008480,C0378,10331.41,Credit Card,2026-07-21 19:41:21.008100,Success,,257,4,2,2,47852.04,0.5
TXN008481,C1547,13919.73,UPI,2026-07-21 20:15:37.533753,Success,,828,10,5,5,55435.48,0.5
TXN008482,C0580,6162.0,UPI,2026-07-21 20:49:54.059405,Success,,845,22,13,9,101874.85,0.5909090909090909
TXN008483,C0891,1399.41,UPI,2026-07-21 21:24:10.585058,Success,,767,12,9,3,50306.4,0.75
TXN008484,C0722,23486.68,UPI,2026-07-21 21:58:27.110711,Abandoned,Checkout Abandoned,500,26,11,15,32147.98,0.4230769230769231
TXN008485,C1220,4748.8,Credit Card,2026-07-21 22:32:43.636363,Abandoned,Checkout Abandoned,579,27,11,16,115407.02,0.4074074074074074
TXN008486,C0881,5040.18,UPI,2026-07-21 23:07:00.162016,Failed,Bank Timeout,661,16,1,15,133448.92,0.0625
TXN008487,C1122,11864.26,UPI,2026-07-21 23:41:16.687668,Failed,Network Error,489,9,8,1,89509.27,0.8888888888888888
TXN008488,C0605,12341.17,Net Banking,2026-07-22 00:15:33.213321,Success,,334,24,23,1,83652.42,0.9583333333333334
TXN008489,C0022,559.01,UPI,2026-07-22 00:49:49.738973,Success,,371,28,11,17,77876.69,0.39285714285714285
TXN008490,C1474,3784.07,Credit Card,2026-07-22 01:24:06.264626,Success,,764,13,11,2,108290.82,0.8461538461538461
TXN008491,C1196,9516.05,Wallet,2026-07-22 01:58:22.790279,Success,,494,17,1,16,9115.03,0.058823529411764705
TXN008492,C0383,17124.89,Credit Card,2026-07-22 02:32:39.315931,Failed,Bank Timeout,430,26,1,25,33924.52,0.038461538461538464
TXN008493,C0134,5787.62,Debit Card,2026-07-22 03:06:55.841584,Success,,418,5,0,5,133318.72,0.0
TXN008494,C1450,10633.06,UPI,2026-07-22 03:41:12.367236,Success,,845,23,6,17,92865.68,0.2608695652173913
TXN008495,C1049,13977.89,UPI,2026-07-22 04:15:28.892889,Success,,417,8,0,8,87047.78,0.0
TXN008496,C0503,22225.95,Credit Card,2026-07-22 04:49:45.418541,Success,,813,1,0,1,60896.78,0.0
TXN008497,C1209,8219.16,Credit Card,2026-07-22 05:24:01.944194,Success,,771,11,3,8,75081.52,0.2727272727272727
TXN008498,C1109,3425.6,UPI,2026-07-22 05:58:18.469846,Success,,139,13,0,13,118318.85,0.0
TXN008499,C1591,12282.88,Credit Card,2026-07-22 06:32:34.995499,Abandoned,Checkout Abandoned,812,12,4,8,60032.34,0.3333333333333333
TXN008500,C1787,18693.37,Net Banking,2026-07-22 07:06:51.521152,Success,,134,19,4,15,113453.78,0.21052631578947367
TXN008501,C0144,2835.51,UPI,2026-07-22 07:41:08.046804,Success,,877,26,16,10,51083.89,0.6153846153846154
TXN008502,C1887,10674.62,Credit Card,2026-07-22 08:15:24.572457,Success,,785,10,6,4,26091.7,0.6
TXN008503,C1934,542.85,Credit Card,2026-07-22 08:49:41.098109,Success,,722,9,2,7,84127.76,0.2222222222222222
TXN008504,C1703,935.62,Net Banking,2026-07-22 09:23:57.623762,Success,,293,0,0,0,116281.9,0.0
TXN008505,C1436,12125.54,Net Banking,2026-07-22 09:58:14.149414,Success,,197,12,8,4,55648.89,0.6666666666666666
TXN008506,C0224,7525.11,Debit Card,2026-07-22 10:32:30.675067,Success,,447,29,17,12,122395.6,0.5862068965517241
TXN008507,C0220,21143.17,UPI,2026-07-22 11:06:47.200720,Success,,881,7,2,5,66950.83,0.2857142857142857
TXN008508,C0179,15093.64,UPI,2026-07-22 11:41:03.726372,Success,,53,25,18,7,82600.2,0.72
TXN008509,C1655,11402.93,UPI,2026-07-22 12:15:20.252025,Success,,531,25,11,14,44236.68,0.44
TXN008510,C0433,10257.59,Debit Card,2026-07-22 12:49:36.777677,Failed,Network Error,14,10,3,7,134870.63,0.3
TXN008511,C0265,12481.41,Debit Card,2026-07-22 13:23:53.303330,Success,,878,17,7,10,64270.63,0.4117647058823529
TXN008512,C0954,1106.93,Wallet,2026-07-22 13:58:09.828982,Success,,385,14,9,5,81903.58,0.6428571428571429
TXN008513,C0429,22330.55,Credit Card,2026-07-22 14:32:26.354635,Failed,Bank Timeout,184,9,4,5,89829.3,0.4444444444444444
TXN008514,C1686,24957.75,Credit Card,2026-07-22 15:06:42.880288,Success,,168,15,14,1,103059.28,0.9333333333333333
TXN008515,C0416,4619.03,Credit Card,2026-07-22 15:40:59.405940,Success,,253,26,19,7,145650.56,0.7307692307692307
TXN008516,C1477,3097.54,UPI,2026-07-22 16:15:15.931593,Success,,38,16,10,6,87486.78,0.625
TXN008517,C0727,3675.08,Credit Card,2026-07-22 16:49:32.457245,Failed,Network Error,396,30,27,3,6362.74,0.9
TXN008518,C0197,16559.57,Credit Card,2026-07-22 17:23:48.982898,Failed,Bank Timeout,163,12,8,4,71406.97,0.6666666666666666
TXN008519,C1578,16569.88,Wallet,2026-07-22 17:58:05.508550,Success,,616,10,2,8,16083.84,0.2
TXN008520,C1077,21213.31,UPI,2026-07-22 18:32:22.034203,Success,,11,6,0,6,149261.77,0.0
TXN008521,C0480,18820.48,Wallet,2026-07-22 19:06:38.559855,Success,,344,30,17,13,25206.04,0.5666666666666667
TXN008522,C1467,11297.27,Credit Card,2026-07-22 19:40:55.085508,Abandoned,Checkout Abandoned,470,15,6,9,74524.97,0.4
TXN008523,C1354,15360.1,UPI,2026-07-22 20:15:11.611161,Success,,613,1,0,1,56097.36,0.0
TXN008524,C1275,17238.29,UPI,2026-07-22 20:49:28.136813,Failed,Card Declined,65,15,10,5,55941.0,0.6666666666666666
TXN008525,C1831,12867.14,UPI,2026-07-22 21:23:44.662466,Success,,757,6,1,5,12235.05,0.16666666666666666
TXN008526,C0890,11943.71,Credit Card,2026-07-22 21:58:01.188118,Success,,407,19,15,4,28689.7,0.7894736842105263
TXN008527,C1807,16162.93,UPI,2026-07-22 22:32:17.713771,Success,,341,26,26,0,66278.38,1.0
TXN008528,C1991,13981.12,UPI,2026-07-22 23:06:34.239423,Success,,536,17,1,16,87212.44,0.058823529411764705
TXN008529,C0925,16134.16,Wallet,2026-07-22 23:40:50.765076,Success,,606,29,17,12,19725.34,0.5862068965517241
TXN008530,C0123,15360.08,Debit Card,2026-07-23 00:15:07.290729,Success,,383,4,2,2,124800.35,0.5
TXN008531,C1903,18007.99,Debit Card,2026-07-23 00:49:23.816381,Success,,775,26,25,1,19010.45,0.9615384615384616
TXN008532,C1411,16105.81,UPI,2026-07-23 01:23:40.342034,Success,,742,20,6,14,106886.54,0.3
TXN008533,C1363,13041.59,Credit Card,2026-07-23 01:57:56.867686,Failed,Technical Error,770,2,2,0,50362.81,1.0
TXN008534,C0778,17076.74,UPI,2026-07-23 02:32:13.393339,Success,,54,15,8,7,94649.71,0.5333333333333333
TXN008535,C0348,11292.1,Net Banking,2026-07-23 03:06:29.918991,Success,,824,2,2,0,103060.67,1.0
TXN008536,C0029,6117.61,UPI,2026-07-23 03:40:46.444644,Success,,541,23,22,1,17033.13,0.9565217391304348
